file_name,duration,rmse,zcr,spectral_centroid,spectral_bandwidth,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
5172.wav,2.98,0.05069333,0.11716857437015504,1582.4134705269425,1389.336861212255,-338.60342,105.62487,-19.166018,57.203964,3.6232424,9.658579,-14.79421,1.8254889,-6.3150268,4.4620023,-13.2970495,-0.8827478,2.4057229
5173.wav,2.9700226757369617,0.05432585,0.1082611083984375,1507.6028298485355,1242.3321329169153,-354.4021,98.84654,-24.84682,54.1426,-9.596001,5.8325453,-0.8356024,-3.6237988,6.4253645,-2.4449396,-1.5584441,-13.089932,1.2971766
5174.wav,3.52,0.05425079,0.28836862664473684,3493.5944408278683,2979.573519357255,-183.7478,55.32745,14.464105,15.1860285,7.999717,6.023463,-1.8627622,-4.5323324,-3.3120275,-3.66207,-2.6802692,-2.1804347,-1.1985197
5175.wav,2.0900226757369613,0.049706552,0.08748282967032966,1277.6631067771827,1140.171189294094,-394.9778,96.37638,-24.151455,49.013622,0.17666265,-0.9271828,-11.997317,-6.4846354,11.742497,-6.522669,-5.525509,-5.210852,1.580589
5176.wav,2.7500226757369615,0.055260226,0.10202616202731092,1288.538760313502,1168.558422995003,-353.0415,137.37083,-34.8329,36.474045,1.9343585,2.9569771,-6.016059,-4.229996,-9.038659,5.2689734,-11.183382,-2.6265616,5.076217
5177.wav,1.6500226757369614,0.042188972,0.07597520616319445,1173.1572951884477,1069.757812901836,-438.47815,73.922325,-6.2530994,48.013,-0.31911457,6.009591,-0.32582623,-2.9584403,1.5626547,-5.478449,-2.4200308,-7.929485,-0.69357246
5178.wav,2.3300226757369615,0.05181488,0.06688969678217822,1102.9314397267603,1011.0091064193083,-407.25128,110.61115,-23.561443,46.466488,0.8911472,2.1201916,-3.9700348,-10.913801,7.810418,-7.519144,-6.3038516,-2.5416992,-2.7084272
5179.wav,2.34,0.052389164,0.08206025680693069,1177.7747366414092,1048.5292660360017,-388.4941,112.23679,-24.02077,37.887997,-7.4006004,4.9599886,1.4391984,-13.758209,2.5945888,-0.9371881,-1.6852967,-8.201645,-2.894573
518.wav,2.46,0.047796004,0.3113944575471698,3943.115063910459,2975.469693456781,-221.64684,34.02633,6.730605,6.777325,-1.941497,3.6744838,-0.28340873,-3.946093,-0.5574725,3.277439,0.013051609,-7.5139613,-2.818458
5180.wav,1.86,0.04637476,0.07538218557098765,1182.6909130291688,936.7594777770379,-418.8947,96.60979,-22.309652,26.355324,-5.5613933,7.5598264,1.7830378,-10.10617,3.9005985,-1.3354992,-2.6099536,-6.696179,-1.9310156
5181.wav,4.690022675736961,0.06624023,0.20946298731435645,3151.283812311514,3005.510453517657,-205.28969,53.704258,14.973443,16.827227,6.3056207,-0.013237906,-0.84364456,-3.5911982,-1.0726575,1.2209193,-2.7389684,-6.087099,-2.7280407
5182.wav,2.5099773242630388,0.049273286,0.30688252580275227,4000.0537663953637,3108.2906825563527,-206.73074,29.88434,12.140996,17.280518,4.6661887,0.97930396,-2.3484106,0.06740573,1.3912772,-0.6132671,-1.8999419,-5.1656456,-1.9441735
5183.wav,2.3900226757369616,0.04469709,0.13246643658980584,1761.6248420388827,1317.0449382578863,-370.9247,90.3027,-14.181181,38.374542,-10.254996,14.57746,-7.4798274,-1.0890658,-5.585378,3.7738144,-10.214867,-3.0486343,1.0845897
5184.wav,2.2300226757369614,0.04599525,0.10247865657216494,1325.014986613457,1163.4982444680315,-399.25967,96.97413,-25.194925,46.223522,-8.047323,5.148234,-3.6681457,-6.711223,8.370788,-1.172284,-1.7233812,-8.272946,3.5526795
5185.wav,3.1100226757369613,0.06091013,0.09209931786380597,1407.0736695503874,1252.0567200394337,-367.5788,99.444,-12.544698,60.78431,-5.898094,4.971931,1.349987,-7.770832,0.47588384,-5.2856536,-2.0749662,-9.289143,0.52478796
5186.wav,1.6300226757369614,0.040283605,0.29750770246478875,3733.0302287315512,2901.401079036655,-276.1115,42.13205,7.7448025,14.177112,5.9166756,-1.0886157,0.14117461,-4.909591,-2.7851028,0.8180534,-2.246367,-3.9366117,-2.3791468
5187.wav,2.36,0.057289943,0.26296338848039214,3866.8521661712007,3187.9231843040093,-197.59764,35.61553,14.11263,11.049935,4.7530627,1.8369946,0.13018824,-2.0712688,0.20779617,1.1075414,-2.5091996,-4.3807235,-1.0442243
5188.wav,2.3500226757369616,0.049822386,0.0847024356617647,1327.01039104498,1185.6482223691557,-388.2088,88.17421,-25.67977,58.083458,-5.6965146,0.23998253,0.19556296,-1.3793188,5.796346,-4.5912027,-0.5753833,-10.504612,-1.3158023
5189.wav,1.88,0.041265935,0.09960334683641975,1459.4925972964204,1201.3685771202888,-411.76843,76.03967,-20.971725,53.57751,-9.122684,4.1398005,-3.2567906,-0.17172882,5.8690367,-2.329543,1.7598529,-11.782459,4.2924767
519.wav,2.2,0.04221971,0.3048879523026316,3528.7120782595916,2558.7667461877472,-282.096,57.985443,1.0688021,18.391804,4.610595,9.897239,-6.3676863,-7.4884443,0.387848,-0.6611344,-5.724645,-2.2926047,0.8355192
5190.wav,1.9300226757369614,0.054066427,0.28379022507440477,3953.4224968044546,3103.1465066097885,-198.79524,31.482437,5.2825327,11.065021,6.3339396,2.0271664,-1.8855231,-3.449046,1.0127374,2.000214,-2.4914334,-4.958656,-1.5231823
5191.wav,3.3300226757369615,0.055510886,0.1086459689670139,1478.8716506991743,1233.380045007128,-342.30707,129.51593,-25.618267,37.343,-3.0482945,15.88511,-4.6493864,-5.5460114,-8.972945,4.4205246,-7.2299795,-1.5187477,0.49078274
5192.wav,2.1,0.051905584,0.30559967376373626,3647.494870482024,2983.9414288616126,-188.6619,53.021458,12.890517,7.9658275,-0.31489164,-2.3353195,0.1799256,-1.5130043,-3.5491319,-1.9450241,-2.2590566,-1.0050453,-0.25008753
5193.wav,2.3,0.04885045,0.29525390625,3996.7194887219603,3118.0455691499833,-208.90582,31.04676,10.811214,13.98182,4.455847,0.36685395,-2.8806763,-1.3252609,1.7449999,2.020442,-1.9300417,-5.976264,-0.8450898
5194.wav,2.28,0.053124767,0.31794014362373735,4216.971857520831,3179.074263099786,-180.68475,25.202185,9.504762,12.542629,3.7024992,-0.95622194,-2.2524765,-2.114486,-2.5028894,-1.9015634,-1.7029562,-4.023332,-2.2760887
5195.wav,1.78,0.04369146,0.28696986607142855,3665.9435093991992,2674.323867341048,-295.4574,38.423946,3.1611552,22.469337,8.142334,5.6665626,-4.4505043,-2.8427632,0.4436021,-0.7601235,-3.5456595,-8.223726,-0.28884694
5196.wav,2.6,0.055164848,0.22773524693080358,2634.6516918821967,2211.517812401703,-270.6618,93.140526,-3.7610397,30.372686,12.038675,-1.8261021,-2.6568935,-6.4948726,-4.178965,1.914971,-8.120908,-2.9304585,2.3341827
5197.wav,3.28,0.05864484,0.0946990536971831,1224.1004353842372,1115.7668093834338,-332.13995,144.98468,-29.197454,31.481384,-1.4498832,6.987626,-1.9674158,-6.130978,-7.952556,6.253419,-7.60845,-1.7836169,1.2018725
5198.wav,1.8700226757369613,0.042608645,0.09540171682098765,1329.123872242304,1081.5622207461788,-414.93942,89.999275,-23.24223,32.42358,-7.7114997,3.129051,0.8397377,-6.162878,2.981108,-2.764332,-1.7879268,-6.827615,-1.2736518
5199.wav,2.04,0.04283087,0.2948219992897727,3602.0189420777197,2711.2319715625617,-276.27667,47.72502,2.937883,13.191724,2.95031,5.846428,-5.1337595,-2.7886276,3.6337266,-0.6203428,-2.380189,-5.1089387,-1.2684757
52.wav,2.2700226757369615,0.044684332,0.3199089205994898,3866.7574925202152,3075.2945418088216,-203.54787,41.06934,12.494526,19.550718,14.712912,5.402136,-2.9819548,-1.5091445,0.6982979,-1.8700306,-5.107524,-3.9384296,-0.27534673
520.wav,2.6100226757369613,0.04562403,0.34171477461283184,4278.751320377839,3155.0625547098784,-188.64291,24.870676,8.411316,11.644289,3.5533135,0.2480846,-4.094827,-1.9018065,0.42937768,0.3924739,-1.27431,-6.1558824,-2.2716098
5200.wav,1.9,0.045752246,0.07837509527439024,1353.1356395315372,1132.4704176645848,-419.46866,82.05696,-11.812286,50.110195,-2.0657353,4.381001,-1.8714596,-7.5604286,1.9851632,-8.575204,-4.334138,-6.245035,-2.068871
5201.wav,2.5700226757369613,0.0515068,0.09547877956081081,1336.488912779731,1186.2087423597657,-362.80472,125.86328,-24.076765,25.49213,2.5511804,9.094065,-8.175658,-2.0922382,-7.931527,5.733967,-7.625728,-2.0546281,3.290256
5202.wav,2.8900226757369616,0.054372616,0.09837890625,1334.7194905651359,1251.2186170724005,-343.27405,129.86655,-23.219069,43.70097,-0.17450196,4.7209272,-9.799633,-1.581627,-9.414189,4.706045,-10.583656,-1.7536433,5.5578995
5203.wav,2.68,0.053304702,0.2597572063577586,3535.168587969228,3024.911574601015,-214.25937,44.95276,8.803266,15.542642,7.4719133,-2.227228,-3.2467341,-2.2576015,0.41413552,-1.7040759,-2.6293683,-3.17646,-3.4936285
5204.wav,2.8700226757369616,0.060269512,0.06648500504032258,1096.3630064173617,1166.4302358838981,-364.99347,109.65833,-16.699436,57.216293,0.56478626,-1.1499121,1.2285457,-9.283526,5.208315,-1.9775612,-3.9702966,-6.2509036,-1.5334368
5205.wav,3.3,0.052669957,0.11004083806818182,1426.012105501739,1273.1056760366182,-340.19733,127.05166,-26.637234,46.25694,3.9503286,12.703646,-8.779152,-2.5400589,-7.298749,3.9182103,-9.411917,-1.3348407,2.3343105
5206.wav,2.18,0.047411263,0.326421210106383,3864.6221975599233,3020.0457081966088,-195.04843,45.790283,9.8405,9.244781,6.953234,3.9024138,-1.4190184,-4.255247,-3.864043,-3.5438204,-2.3412504,-0.38026163,-0.50416845
5207.wav,2.58,0.049162615,0.09120396205357142,1435.863263626798,1168.3512748776918,-397.92047,101.41841,-23.847103,41.01547,-12.985902,5.8610454,1.4047221,-7.225646,4.0700345,-1.5222288,-1.3552172,-11.287753,0.12573557
5208.wav,3.06,0.057549115,0.08113976680871213,1274.8216041025078,1205.3974082948234,-370.56522,108.12681,-13.513633,63.54334,-8.936539,0.50059605,1.5788937,-6.2760077,1.8096865,-5.700217,-2.255421,-8.348867,1.5391444
5209.wav,2.4,0.051215038,0.07976825420673077,1264.3203786613594,1089.7315534809445,-380.536,110.760086,-27.547428,39.954185,-11.320796,5.37543,0.6327445,-6.7380476,8.48773,0.8207724,-1.3964971,-10.202386,0.73533785
521.wav,3.3900226757369616,0.054827638,0.0935359589041096,1339.6415404854044,1221.6240053575618,-361.6112,115.52333,-20.316263,50.02592,-7.669598,8.88141,-3.3616962,-7.5910964,7.6803336,-3.761357,-2.6665938,-10.08129,2.1824722
5210.wav,2.8300226757369615,0.053019576,0.12251456839139344,1589.6331689209533,1302.504976203789,-344.5415,113.48101,-28.697853,40.125538,2.1262116,11.366903,-10.441832,-1.1448289,-9.255982,5.8778753,-12.180642,-2.7494345,3.7426748
5211.wav,2.92,0.05404331,0.2231019035218254,2726.52299667509,2415.381531400179,-241.61853,92.19443,2.620791,10.010618,11.603761,7.155493,-4.7447896,-11.12966,-3.5457275,0.37782487,-5.555775,-2.578714,1.5145434
5212.wav,1.8100226757369615,0.03884561,0.10811047676282051,1493.2974511187679,1129.6628073423344,-431.4331,76.4509,-25.280434,41.806328,-7.640996,7.1049523,-2.3127878,-5.935702,4.094846,-2.809453,-2.1139684,-12.600122,0.7324213
5213.wav,2.5299773242630383,0.052931502,0.22329235951834864,2622.598236868827,2224.2853963798025,-274.75674,97.85783,-1.6341939,15.272798,11.862433,0.6921249,-4.412884,-6.804397,-2.992515,1.9430948,-7.5902047,-4.2341294,2.744536
5214.wav,3.14,0.05417815,0.10714542164522059,1467.4936738750368,1251.2992420917697,-361.6629,99.44354,-20.820206,53.55803,-6.2431803,2.4336605,-3.3038626,-7.1318297,4.8929334,-3.0903256,-3.1025076,-9.884425,2.1306498
5215.wav,2.8700226757369616,0.04831077,0.1007907006048387,1460.9188708232584,1286.1631345356393,-372.88544,108.63163,-21.376835,46.892887,-10.49039,7.6156774,-6.0747533,-5.2147756,7.2625704,-4.8096094,-1.5295385,-11.901487,2.6317856
5216.wav,1.74,0.041217677,0.08658203125,1272.5079777670342,1047.8885652652832,-435.4144,86.75053,-22.060833,38.75529,-3.3309102,4.1676846,-4.1903305,-7.396927,5.52378,-3.5981274,-2.219381,-7.3398666,-1.1937447
5217.wav,2.1100226757369613,0.050812606,0.05733280391483517,988.4275156078975,993.6281891513516,-411.57816,116.5903,-24.516129,39.182785,-7.49173,4.0569715,5.299167,-5.037442,4.2419767,-2.339319,-1.130571,-6.533592,-1.8231264
5218.wav,1.6300226757369614,0.048603702,0.3047425176056338,3579.0247371926707,2726.5047560841294,-243.75597,57.775974,4.42671,15.337191,8.566471,-2.5307608,-4.8508453,-4.074409,-1.6237123,-2.1517131,-6.2941947,-0.469545,1.3469478
5219.wav,1.88,0.041666206,0.10420283564814815,1403.1015295346915,1107.5944499922116,-421.82812,96.16103,-23.711851,33.793163,-15.423186,5.0498543,-0.8713738,-3.2587001,6.439036,-4.6507583,-2.6398835,-8.460221,2.2228029
522.wav,1.72,0.04053103,0.11707682291666667,1541.2051716924875,1165.131389409694,-419.10382,81.25863,-17.829962,39.085934,-0.70046103,7.4039874,-10.657888,1.4774457,-3.6165385,5.6596613,-10.298309,-1.3319029,1.7080113
5220.wav,2.4100226757369616,0.054906648,0.2925227238581731,3934.530909556058,3052.156553763156,-188.806,31.141273,5.281041,11.988433,4.305788,1.8693364,-2.2817473,-1.2455844,0.22411801,1.2901299,-1.2966344,-6.646873,-1.8331968
5221.wav,2.6,0.059443984,0.29952566964285715,3446.711430773317,2978.0425070281317,-168.77316,62.541813,10.109174,3.262032,2.6567345,1.8276721,-1.0532602,-7.157073,-6.2184553,-0.11331334,1.4825089,-0.5541836,-0.9391181
5222.wav,1.9700226757369614,0.05170696,0.30347541360294117,4238.760744722102,3213.842382423492,-188.0088,23.892086,8.967066,12.438754,7.105385,4.4017544,0.9259574,-1.0110962,0.2673185,-0.6767221,-3.0644898,-3.8923218,-2.3851576
5223.wav,2.2100226757369614,0.05518597,0.2751515706380208,3752.9592220866803,3054.3557055853694,-213.08264,38.74048,10.473126,12.763344,3.4019556,-2.0156193,-2.091912,-0.88868904,-0.9208708,-0.62501425,-2.897887,-6.053756,-2.1647773
5224.wav,1.76,0.038837567,0.0816907380756579,1292.3410063455908,1119.1051069016528,-433.12576,100.87429,-18.248592,30.718346,3.737919,7.0878634,-3.5733972,2.1506476,-5.798851,0.7829728,-5.111157,-3.5251288,3.4379988
5225.wav,2.3500226757369616,0.047458977,0.2912166819852941,3509.1101394530597,2686.7532036356324,-219.87535,53.01624,5.4945884,15.92488,4.9913607,9.053497,-5.814863,-9.582645,-0.5579649,-0.6663434,-3.2914584,-0.77365786,0.17938687
5226.wav,1.8,0.047552317,0.31725761217948717,3850.703646234336,2930.047069475512,-219.50175,44.269188,7.7070475,10.772851,6.9903955,4.5960703,-3.4798682,-3.765633,1.0084814,0.0008942531,-4.239341,-1.0370276,2.1589663
5227.wav,2.0700226757369613,0.046808753,0.09643012152777777,1310.613891637152,1139.9021543131073,-398.73984,94.747765,-23.594282,43.045086,-9.289757,4.957414,-0.41623026,-5.070375,9.21792,1.5638745,0.4154453,-10.999522,-0.22123459
5228.wav,1.94,0.040393967,0.12818545386904762,1721.65182146744,1322.3475197811435,-397.64783,78.07064,-18.711369,44.26288,-1.9354931,14.19713,-13.1690445,1.306654,-3.8622541,4.482103,-8.272688,0.9053254,0.6934722
5229.wav,2.9300226757369616,0.049793918,0.1183101624015748,1519.340162649848,1274.7373247627752,-381.3816,101.33157,-20.17242,51.5845,-10.34065,9.371015,-3.6474733,-5.531315,9.808815,-2.8156004,-2.9559095,-10.666804,3.6171703
523.wav,3.7900226757369615,0.061772592,0.1930080506859756,2543.3970486036483,2288.9846763062533,-282.85492,81.29003,5.901294,27.975824,1.548886,3.4585524,0.6140871,-3.2941906,2.483577,0.85201764,-2.8938653,-6.399544,-1.9121172
5230.wav,3.02,0.050441105,0.11401553554389313,1448.8671989467011,1237.1873618449797,-357.4657,120.15617,-19.367098,39.7316,1.018666,10.5842085,-4.5886016,-1.2087682,-5.7844543,3.2254477,-12.415254,-3.073643,3.7357802
5231.wav,2.6,0.06030596,0.05950927734375,1067.1972674045762,1074.8553565223397,-379.55634,114.49143,-14.258468,46.591022,-5.269751,-1.7728317,1.2049901,-7.8916945,6.534724,-4.0046077,-5.4226184,-3.1884763,-1.099296
5232.wav,2.2100226757369614,0.046695337,0.08458455403645833,1327.061036606975,1240.5883661941907,-411.06827,89.25689,-15.816594,58.528362,-5.867,3.8601627,-3.1683483,-2.4359615,3.7144642,-8.425269,-0.05475722,-7.5993614,-0.09080875
5233.wav,1.94,0.042506598,0.3626185825892857,4314.641699358066,3174.518008233186,-178.2638,29.187992,12.933172,13.8935375,9.171861,6.8354073,-2.6331081,-4.3813396,-1.2413168,-4.4719477,-3.656467,-1.1562445,-2.5270107
5234.wav,1.82,0.03978307,0.31789581685126583,3920.4857654300536,2778.010347205615,-272.35757,33.028133,4.0110574,16.350407,-2.1823325,2.2771685,-1.6741613,-4.01273,-0.33712015,0.0043011103,-1.9887592,-7.399699,-0.39577955
5235.wav,3.18,0.05523245,0.10117401345802919,1344.0072420366905,1253.5251455881444,-341.96298,132.40257,-25.54802,43.623363,2.5603042,8.861993,-7.9528203,1.302787,-7.4211826,4.2366357,-11.9814415,-1.0092435,5.7684317
5236.wav,2.7100226757369614,0.042753056,0.12037593482905982,1604.6426074276267,1351.8476898300528,-383.66055,106.02838,-22.518559,40.085007,2.4265165,18.131657,-12.592352,-4.8542833,-5.1666226,5.5822854,-10.293123,-1.842035,1.571701
5237.wav,2.4500226757369616,0.053806342,0.08021171137971699,1215.514955112299,1100.336723326703,-381.27322,106.91034,-23.430035,42.88729,-8.338531,3.015671,2.816508,-6.865117,6.368427,0.13824643,-3.8433158,-7.4025207,2.6431751
5238.wav,3.18,0.055113483,0.1002473483120438,1406.4580596730345,1175.3716898563637,-370.0384,118.72911,-27.153452,47.447014,-9.254397,7.687143,-2.24934,-8.748922,6.9106817,-3.6955447,-1.9643786,-8.621877,1.3079215
5239.wav,2.2500226757369615,0.051427085,0.3174180492912371,3860.555075881467,3070.6029762377148,-179.87021,41.79584,10.249052,13.091891,13.176687,7.3921766,-2.8517714,-4.2342544,-1.3139752,-3.7350943,-4.902637,-2.882462,-1.3324367
524.wav,1.76,0.04945951,0.3279900801809211,4284.704662635542,3209.2564838577637,-181.1344,26.812086,9.0431385,8.6078615,5.472376,-0.17991462,-1.5980874,-0.73024297,-1.0485799,-2.2602873,-1.4359801,-2.6943629,-3.0683274
5240.wav,3.1900226757369614,0.052648205,0.0989654098731884,1330.1675807282145,1210.6699994604617,-350.1424,130.18694,-21.827913,36.39621,0.15695223,9.015904,-4.427247,-5.451832,-6.988575,4.458229,-8.852654,-1.7085872,3.7599072
5241.wav,2.2100226757369614,0.053419065,0.2836354573567708,3985.839523988882,3199.1240186452633,-193.80684,33.117477,10.845639,9.920774,4.2425036,0.016437253,-0.05468579,-2.0903027,-1.8681707,-0.06644285,-1.5218426,-4.6808515,-2.9704354
5242.wav,3.1500226757369614,0.054111786,0.11589499080882353,1611.9169194464969,1331.1822736965644,-360.95038,91.509445,-18.736599,71.52723,-9.262945,3.4997675,-3.9289408,-3.5215027,7.334134,-6.549205,-1.4701821,-12.476936,2.093081
5243.wav,4.590022675736962,0.06209125,0.2513464725378788,3686.920032466408,3213.68498626156,-180.23256,39.094868,12.449041,13.212708,6.783376,0.82484484,-1.6730105,-1.2770507,1.7528921,1.0892249,-2.8260024,-5.98774,-3.2206075
5244.wav,2.42,0.051153813,0.3291806175595238,4051.0087461079847,3150.0343182470665,-167.29942,35.414543,13.584361,17.383717,11.111545,5.1842456,-2.1386654,-2.5803492,0.6664322,-2.5076177,-4.530631,-2.1202936,-2.3205512
5245.wav,2.2700226757369615,0.051102675,0.3092464524872449,3722.6354589834127,2942.493720385271,-192.31087,46.56672,12.280871,13.570805,5.514701,5.719316,-2.9028952,-6.0032673,-1.0790863,-3.4942994,-3.4660747,-0.20765795,-1.5286927
5246.wav,2.34,0.054618694,0.08672068378712872,1185.4337754850565,1234.9668510468086,-385.34482,99.47196,-15.369684,60.708424,-6.0533047,-4.65739,-2.2794209,-3.081716,3.6423898,-7.1364264,0.054925144,-5.707221,-0.16889451
5247.wav,3.5300226757369613,0.057429157,0.29398999183006536,3617.658188239662,3052.8192515018663,-173.40222,50.692703,15.389655,15.068094,8.221502,4.4631248,-0.56315833,-3.8748856,-2.0472846,-2.3769977,-4.0872483,-2.88201,-1.5295022
5248.wav,2.7300226757369614,0.0600059,0.056810282044491525,1054.6768873165965,1116.9675038418566,-373.48828,106.34217,-13.149399,58.494102,-0.85574424,-1.7203615,5.2774587,-7.358046,2.4046166,-1.5445802,-2.5755,-7.6342444,-2.6085515
5249.wav,2.28,0.04784423,0.08551333648989899,1156.2277325231591,1089.597813669008,-387.82727,131.6417,-21.634998,24.164661,-6.0797515,5.0344343,0.97818977,-5.1766567,-5.358037,0.9234636,-7.6412077,0.52090687,2.4976377
525.wav,1.98,0.04162399,0.09133698219476744,1394.6037695617779,1117.3494439338535,-414.3635,91.61428,-24.281082,43.80506,-12.738438,1.8785095,-4.47141,-5.0071917,7.9421544,-4.8726177,-0.87101,-9.251165,0.18135807
5250.wav,2.76,0.054029178,0.3262088038340336,3827.7557603393534,3043.4541352655006,-170.19589,47.470875,10.189519,5.9178987,3.1995752,6.925103,-1.1661384,-7.390905,-3.1231399,-1.9533771,-0.68745995,0.6034649,-0.641319
5251.wav,2.3,0.057736214,0.0696240234375,1167.2166919959004,1182.0660969621852,-396.25275,88.332184,-4.291498,58.76955,-0.3053897,1.5329586,-0.033557396,-3.6104598,3.5238857,-4.8073306,-3.8784616,-7.9160285,0.31393054
5252.wav,2.2700226757369615,0.055225186,0.06871811224489796,1118.2811908563008,1097.851641722149,-386.63342,102.980835,-21.04692,50.49801,-1.2311654,3.9201221,2.5244167,-7.4717793,4.5892267,1.5467906,-1.8708156,-8.266145,1.6739991
5253.wav,3.6500226757369614,0.053875994,0.10172629054588607,1412.7330290672353,1265.6362206986519,-328.60474,130.45851,-21.092875,41.990482,4.038093,16.642916,-10.592696,-6.1002884,-6.8409376,6.7081146,-13.308751,-4.2781343,2.0183067
5254.wav,2.46,0.054330736,0.1066940595518868,1556.3443981579144,1310.3867278164462,-390.91187,87.77177,-5.873998,60.313606,-12.054814,9.258234,-5.42091,-3.2943919,5.117937,-8.0762825,-2.266978,-11.332065,5.2460904
5255.wav,2.96,0.055724703,0.09789276123046875,1371.752185214202,1228.1557843366459,-346.73456,134.17184,-27.863144,37.44029,-6.4665318,3.2369373,-1.4929693,-0.7471398,-8.423315,2.5063167,-8.601898,-0.09943942,6.0930886
5256.wav,1.7900226757369615,0.039948855,0.07180864383012821,1232.1027712372788,1077.5114954112423,-429.44757,91.1392,-24.680458,43.96485,-6.8623657,0.05387663,-0.6954248,-9.903177,2.7282467,-5.243627,-0.33495554,-5.5039988,-3.0737607
5257.wav,3.0500226757369613,0.049413387,0.1041259765625,1353.104946483256,1210.0072798054184,-355.7676,136.65692,-30.642895,32.581078,-1.7119355,8.182419,-5.3276415,-4.615346,-6.593809,4.6735206,-5.955908,-0.37650624,1.8432293
5258.wav,1.8300226757369615,0.043187402,0.3628794996044304,4127.752411988884,3017.041961958854,-197.48233,38.672764,5.2473907,2.5135562,2.9169235,4.582366,-0.5890801,-4.794538,-2.2559361,-2.3917303,-0.95346695,1.729385,0.95668244
5259.wav,1.6300226757369614,0.03904076,0.09645273987676056,1348.8861667810108,1064.5751830613683,-416.5854,72.391205,-16.15634,34.713326,-3.1221232,6.692762,-3.163441,-6.0267315,2.8319135,-1.8812677,-1.5411286,-9.672584,0.57257324
526.wav,2.48,0.058535025,0.06573543370327103,1121.6571651323407,1117.4411894023265,-390.35153,104.79255,-20.77793,54.196236,0.29312298,7.457094,-0.54927164,-10.828859,3.6611283,-4.1337357,-2.8292341,-9.749694,-2.1833286
5260.wav,4.36,0.060696166,0.11749137716090426,1416.851718900957,1236.10953585349,-309.22543,149.62086,-27.836046,35.1711,-10.354308,11.779809,-4.7316647,-5.172912,-9.280387,3.686167,-10.934728,0.09928208,3.4352849
5261.wav,2.04,0.04853539,0.12076083096590909,1458.0129977190413,1097.127324271988,-374.67108,115.46631,-30.433489,22.28497,-16.37057,8.603028,1.6401244,-5.2287903,-7.000331,1.0480695,-1.0789752,3.7220063,-0.73321444
5262.wav,1.9700226757369614,0.040380795,0.2961626838235294,3557.8603274494094,2902.241848025569,-235.95354,54.438366,7.987285,14.553734,17.407751,6.197784,-4.8067074,-5.6353455,-0.5388619,-0.78428507,-6.117645,-3.108705,0.6463301
5263.wav,2.02,0.048118882,0.2801499640804598,3714.1647273175554,2980.109835442278,-244.5333,38.340084,11.812851,15.907286,3.843426,0.44949797,-1.3645664,-2.045405,-0.36965272,-0.90930307,-3.1931784,-5.886037,-2.3899698
5264.wav,2.2,0.048549604,0.09753803453947368,1308.2300810458005,1230.6834036771656,-372.6423,117.56141,-20.670666,36.161594,-4.603605,9.1547785,-7.10243,-4.799841,-5.62384,5.5801053,-7.3229847,1.4333866,0.20513684
5265.wav,1.9,0.048661888,0.24804092035060976,2966.829087715849,2447.6663261160616,-277.24057,83.440285,3.846497,12.650579,17.57306,4.767474,-3.9471116,-10.332387,-3.3540053,0.8177661,-9.705584,-5.8858976,1.6211046
5266.wav,2.04,0.048654243,0.27717174183238635,3247.393026046288,2761.285157433029,-245.52582,74.41506,10.610822,-1.8966123,2.2695928,3.8546603,3.835375,-2.67653,-4.73558,-3.8170142,-4.4286942,-1.4163716,1.6450707
5267.wav,2.4500226757369616,0.050703485,0.10295364091981132,1434.3569927050098,1135.662292834257,-375.65192,126.7341,-21.892408,21.043377,-5.7442255,15.919865,-4.1019588,-8.722724,-5.8230267,5.5574374,-9.225986,-2.2449496,2.5096204
5268.wav,2.1100226757369613,0.051037405,0.06840230082417582,1212.7142779034564,1032.8332869374724,-396.1719,105.07752,-32.10061,36.940933,-5.466529,1.0121521,-0.38245022,-9.622884,6.771506,1.080243,-1.3841959,-8.974094,-3.0443313
5269.wav,3.5100226757369613,0.057963345,0.08998830694901316,1337.5444724367594,1152.5943724997185,-371.08322,109.12156,-18.006311,53.273914,-5.249005,7.1292033,0.8612593,-7.5785685,3.5877779,-2.859747,-3.1347995,-9.785269,0.4708417
527.wav,2.26,0.049700797,0.060935507015306124,1095.348442173308,1103.2873984012217,-405.05725,99.356964,-14.232162,44.723503,-5.9675665,0.61164355,8.696114,-5.0388427,-1.8746036,-0.7310165,0.25837144,-9.0126095,-3.048477
5270.wav,2.0,0.05424499,0.3462026311063218,4019.121357778001,3108.9086557431656,-160.63437,42.820267,7.2696686,2.1192007,3.5777156,2.6190526,-1.3894829,-5.099896,-3.542907,-1.5760475,0.102427475,2.6399415,0.9490631
5271.wav,1.98,0.04575265,0.2922817496366279,3468.7768071246915,2821.858739116333,-223.64565,56.151993,5.6186,16.658972,14.312459,2.1043189,-6.521742,-6.127924,0.3444227,0.66577697,-5.049295,-2.9103563,1.2548015
5272.wav,1.76,0.039860398,0.08260947779605263,1294.4585602505176,1088.403900290612,-420.41068,88.096886,-18.959654,39.865047,-7.6924486,0.12187571,-4.196721,-3.741715,5.9975224,-3.5668,-0.35570702,-9.220388,-0.15507595
